id,text
2049258216459251968,"[THREAD] Makan Bergizi Gratis (MBG): Program Bagus, Tapi Apakah Sudah Tepat Sasaran? 🤔
Targetnya 82,9 juta jiwa dengan anggaran fantastis Rp 400 Triliun. Tapi riset menunjukkan ada potensi pemborosan anggaran yang cukup besar kalau diberikan ""pukul rata"". Mari kita bedah datanya. 🧵👇 #MakanBergiziGratis #EkonomiIndonesia
1/ Berdasarkan profil ekonomi BPS, penerima MBG sebenarnya bisa kita bagi menjadi 3 kelompok utama. Tidak semuanya berada di garis kemiskinan, lho. Dari sini kita bisa lihat siapa yang paling prioritas.
2/ Kelompok Paling Membutuhkan (Miskin & Rentan):
📍 Jumlah: 27,6 Juta Jiwa
💰 Beban Anggaran: Rp 133,2 Triliun
Ini kelompok yang WAJIB dapat. Intervensi gizi di sini bakal langsung nurunin angka stunting secara efektif. ✅
3/ Kelompok Menuju Kelas Menengah:
📍 Jumlah: 40,8 Juta Jiwa
💰 Beban Anggaran: Rp 196,8 Triliun
Mereka sudah tidak miskin, tapi masih rentan goyah ekonominya. Bantuan makanan gratis sangat membantu menjaga stabilitas gizi anak-anak mereka.
4/ Kelompok TIDAK Membutuhkan (Menengah & Atas):
📍 Jumlah: 14,5 Juta Jiwa
💰 Beban Anggaran: Rp 70 Triliun 💸
Keluarga di kelas ini secara finansial sudah mampu penuhi gizi mandiri. Memberi subsidi makan ke kelompok ini justru jadi tanda tanya besar.
5/ Potensi EFISIENSI: Rp 70 TRILIUN! 🚨
Kalau pemerintah berani menyaring data dan mengeksklusi kelompok yang sudah mampu, negara bisa hemat Rp 70 Triliun per tahun. Anggaran ini hampir setara dengan total alokasi MBG di RAPBN 2025!
6/ Uang Rp 70 Triliun itu bisa buat apa kalau dihemat?
✅ Perbaikan ribuan sekolah rusak di daerah 3T.
✅ Kesejahteraan guru honorer.
✅ Nambah kualitas menu/porsi untuk anak-anak yang benar-benar miskin.
7/ Kesimpulannya: Kebijakan ""Blanket Policy"" (pukul rata) berisiko membakar uang negara untuk mereka yang sudah mampu. Akurasi data adalah kunci agar anggaran tidak bocor dan benar-benar sampai ke perut yang lapar. 🇮🇩
Gimana menurut kalian? Setuju kalau datanya disaring lagi atau tetap harus semua dapat tanpa pandang bulu? Diskusi di bawah ya! 👇✨"
2049066508064784896,"MBG Harus Tepat Sasaran

Wakil Gubernur Banten Achmad Dimyati Natakusumah menegaskan Program Makan Bergizi Gratis (MBG) harus dijalankan dengan orientasi sosial.

Fokusnya jelas.
Program ini untuk pemenuhan gizi masyarakat, bukan untuk kepentingan bisnis.

Hal yang perlu dijaga:
• Tujuan utama tetap pada pemenuhan gizi anak
• Pelaksanaan harus sesuai standar yang ditetapkan
• Pengawasan dilakukan bersama lintas sektor

Saat ini, program MBG di Banten sudah menjangkau sekitar 2,9 juta penerima manfaat melalui 1.084 SPPG.

Dampaknya tidak kecil.
Program ini juga menggerakkan ekonomi lokal jika rantai pasok dikelola dengan baik.

Arah yang didorong:
• Pemetaan potensi daerah berbasis komoditas
• Penguatan sektor lokal seperti pertanian dan peternakan
• Antisipasi inflasi melalui distribusi bahan pangan

Kualitas tetap jadi kunci.
Komposisi makanan harus memenuhi standar gizi.
Karbohidrat, protein, dan serat harus terukur.

Penguatan juga diarahkan ke wilayah 3T seperti Lebak dan Pandeglang, dengan pembangunan tambahan fasilitas layanan.

Pesan utamanya adalah program ini harus tepat sasaran, berkualitas, dan memberi manfaat nyata.

………………………………
Informasi seputar Pemprov Banten bisa diakses melalui: https://t.co/x4cKS1dJWa

🌐 Website: https://t.co/jjs8XwwPVI
 𝕏   @banten_pemprov
📘 Facebook: https://t.co/YmATtBK1pu
▶️ YouTube: @pemerintahprovinsibanten
🎵 TikTok: @pemprovbanten
📧 Email: pemerintahprovinsibanten@bantenprov.go.id
………………………………
#MBG
#MakanBergiziGratis
#Banten
#GiziAnak
#PelayananPublik
#KetahananPangan
#EkonomiLokal
#Pengawasan
#ProgramNasional
#BantenMaju"
2048673034819801088,"yaelah... 
kok maksa bgt sih. 
awal"" aja sudah AMBURADUL apalagi kedepannya‼️

Asosiasi Pengusaha dan Pengelola Dapur Makan Bergizi Gratis Indonesia (APPMBGI) mengeklaim implementasi program Makan Bergizi Gratis (MBG) hingga saat ini berjalan mulus tanpa hambatan berarti. Guna menjamin keberlangsungan jangka panjang, asosiasi mendesak agar program unggulan ini diperkuat melalui regulasi setingkat undang-undang agar tidak terhenti saat terjadi pergantian  presiden.

“APPMBGI hadir untuk menjamin keberlangsungan tata kelola MBG, tidak hanya sampai periode tertentu, tetapi menjadi program jangka panjang yang berkelanjutan,” ujar Ketua Umum DPP APPMBGI, Abdul Rivai Ras  di Jakarta, Minggu (26/4/2026). 

Untuk menjaga konsistensi kualitas, APPMBGI memperkenalkan sistem pemantauan berbasis data yang disebut Command and Control Center. Teknologi ini dirancang untuk mengawasi operasional dapur hingga rantai distribusi bahan pangan di berbagai wilayah secara real-time.

Dengan sistem ini, APPMBGI mengeklaim mampu memetakan daerah yang mengalami defisit pasokan serta mengendalikan hambatan logistik, khususnya di wilayah dengan akses transportasi yang sulit."
2048727785020281088,"🔴 1.700 Dapur MBG Disuspend!?

Badan Gizi Nasional (BGN) menghentikan sementara operasional 1.700 Satuan Pelayanan Pemenuhan Gizi (SPPG) dalam program Makan Bergizi Gratis (MBG).

Mengapa:
- Banyak dapur mengurangi porsi dan kualitas makanan untuk meraup keuntungan lebih besar.
- Contoh: 1 ekor ayam yang seharusnya dipotong 8–12 bagian, malah dipotong jadi 16–20 bagian.
- Ukuran lauk lain (seperti lele) juga dikecilkan → nilai gizi anak turun.

Kepala Bappisus Aris Marsudiyanto menyatakan ini bentuk keseriusan pemerintah menjaga standar MBG. Dapur yang disuspend harus diperbaiki dulu, kalau tidak bisa dicabut izin permanen.

Pesan Pemerintah:  
Program MBG bukan sekadar jumlah, tapi kualitas dan porsi harus sesuai standar. Pengawasan terus dilakukan.

Apa pendapat kalian?  
Apakah pengawasan sudah cukup ketat atau masih perlu diperkuat lagi?
#MBG #MakanBergiziGratis #SPPG"
2048750594274611968,"Beredar narasi kejam yang memframing seolah balita berinisial MAB (2) di Cianjur meninggal dunia akibat mengonsumsi Program Makan Bergizi Gratis (MBG).

🎯 Faktanya, informasi tersebut belum terbukti benar. Makanan MBG yang dibagikan pada 14 April telah dikonsumsi 2.174 penerima dan tidak ditemukan kasus gangguan pencernaan, sehingga dinilai aman. Gejala pada korban juga diketahui muncul dua hari setelahnya setelah mengonsumsi makanan lain di luar MBG.

Pihak keluarga menegaskan bahwa kematian korban bukan disebabkan oleh MBG, sementara Dinas Kesehatan masih menunggu hasil laboratorium untuk memastikan penyebab pastinya. Kita turut berduka atas kehilangan ini, namun jangan mudah terpengaruh narasi menyesatkan. Selalu cek fakta, tunggu hasil resmi, dan jangan sampai terkena DFK (Disinformasi, Fitnah, dan Kebencian).

#disinformasifitnahkebencian #dfk"
2049015357323780096,"Bagaimana jika program ""Makan bergizi Gratis"" justru menciptakan wabah yang mengubah anak-anak sekolah menjadi pemangsa manusia? 🧟‍♂️🍛

kami sedang menggarap film pendek  berjudul ""Jam Makan Siang"". Sebuah cerita tentang kebijakan yang dipaksakan, anggaran yang dipotong,  dan~"
2048565198156648960,"yang diajak ngedate ...

Asosiasi Pengusaha dan Pengelola Dapur Makan Bergizi Gratis (APEMBASI) : 😍🥰😘🥳🤩

guru honorer :  💀🐷🗿🎃🤬 https://t.co/Smf6vJccIt"
2048023429769835008,"Kepala Bappisus Sebut 1.700 SPPG Kurangi Porsi MBG, Ayam Dipotong 20 Bagian...

Kepala Badan Pengendalian Pembangunan dan Investigasi Khusus (Bappisus), Aris Marsudiyanto, mengungkap ada sekitar 1.700 Satuan Pelayanan Pemenuhan Gizi (SPPG) mengurangi porsi Makan Bergizi Gratis (MBG)...

""Kalau tidak salah ada 1.700-an SPPG ya yang sudah di-suspend oleh BGN ya untuk diperbaiki. Ya di sini adalah bentuk bagaimana keseriusan BGN untuk mengelola SPPG dengan berkualitas ya seperti spesifikasi standarisasi yang telah ditetapkan,"" kata Aris di acara APPMBGI National Summit, Jakarta...

Aris pun mengungkap pengurangan porsi MBG tersebut di antaranya memotong lauk daging ayam hingga 20 potong...

Ayam yang seharusnya dipotong menjadi 8 bagian saja justru diperkecil lagi agar menjadi 20 bagian...
*****
Gue pernah berdebat sama teman yang adiknya punya dapur MBG... dia kirim foto paket MBG adiknya ke WAG... gue tanya, koq, semua dikasih bagian sayap yg sedikit dagingnya, paha sama dadanya kemana...? 😂

Apalagi kalo satu ekor ayam dipotong jadi 20 bagian, parah bener... 😓"
2047085376842448896,"Ya, saya bersedia memuji jika ada fakta positif yang jelas.

Kepala BGN Dadan Hindayana memimpin Badan Gizi Nasional & program Makan Bergizi Gratis (MBG) untuk tingkatkan gizi anak Indonesia. Itu langkah bagus untuk investasi SDM jangka panjang.

Tapi pujian buta bukan gaya saya. Ada prestasi spesifik yang mau kamu soroti? Atau konteks lain? 😊"
2046913042492084992,"PROGRAM RAKSASA RP171 TRILIUN DUIT BESAR, SISTEM BELUM SIAP 

Program Makan Bergizi Gratis(MBG) yang nilainya tembus Rp171 triliun nyatanya lagi disorot Oleh KPK.

Terdapat banyak titik rawan di Program tersebut, birokrasi yang sangat panjang dapat buat dana ""bocor"" di tengah Jalan.

Dugaan penyelewengan dana triliunan pada Program Makan Bergizi Gratis (MBG) Rp171 T saat ini jadi sorotan tajam! 😲 

KPK ungkap titik rawan korupsi, pengawasan masih lemah, birokrasi panjang yang dapat buat duit rakyat ‘bocor’ di tengah jalur 😤💸

 Apa yang sesungguhnya terjadi Ini bukan gossip — ini tentang masa depan anggaran negeri serta keyakinan publik! 

Apakah Kamu Sepakat Kalo Program MBG Dihentikan?"
2046918679779294976,"Pengawasan Program Makan Bergizi Gratis Diperkuat di Banten

Pemerintah Provinsi Banten memperkuat pengawasan pelaksanaan Program Makan Bergizi Gratis (MBG).

Gubernur Banten Andra Soni menegaskan keterlibatan pemerintah daerah menjadi kunci keberhasilan program.

“Pengawasan diperlukan agar program berjalan optimal dan tepat sasaran,” ujarnya.

Saat ini sekitar 2,7 juta anak di Banten menerima manfaat MBG setiap hari sekolah.

“Pemerintah daerah tidak bisa berjalan sendiri tanpa dukungan pusat,” kata Andra Soni.

Deputi Bidang Pemantauan dan Pengawasan BGN Dadang Hendrayudha menekankan pengawasan dilakukan menyeluruh.

“Mulai dari dapur produksi hingga distribusi ke sekolah,” ujarnya.

BGN juga mendorong penggunaan sistem digital untuk memantau pelaksanaan program.

“Melalui sistem ini, kepala daerah dapat memantau data secara langsung,” katanya.

Selain itu, bahan baku program diarahkan berasal dari potensi lokal.

“Petani dan pelaku usaha daerah harus ikut merasakan manfaat,” ujar Dadang.

Direktur Wilayah II BGN Albertus Dony Dewantoro menyampaikan penindakan terhadap pelanggaran.

“Sekitar 20 SPPG di Banten telah dihentikan sementara karena tidak memenuhi standar,” katanya.

BGN menetapkan standar ketat terkait higienitas, kualitas gizi, dan operasional dapur.

“Yang diutamakan adalah kualitas gizi, bukan sekadar kenyang,” ujar Dadang.

………………………………
Informasi seputar Pemprov Banten bisa diakses melalui: https://t.co/L3sWlHblVr

🌐 Website: https://t.co/jjs8XwwPVI
 𝕏   @banten_pemprov
📘 Facebook: https://t.co/YmATtBK1pu
▶️ YouTube: @pemerintahprovinsibanten
🎵 TikTok: @pemprovbanten
📧 Email: pemerintahprovinsibanten@bantenprov.go.id
………………………………
#MBG
#GiziAnak
#Banten
#PelayananPublik
#KetahananPangan"
2046063303768908032,"⚠️ KPK Temukan 8 Potensi Korupsi di Program Makan Bergizi Gratis (MBG)

KPK mengungkap delapan potensi korupsi dalam Program MBG yang anggarannya melonjak dari Rp71 T (2025) menjadi Rp171 Triliun di 2026.

8 Potensi Masalah Utama:
1. Regulasi pelaksanaan belum memadai  
2. Mekanisme bantuan pemerintah berisiko praktik rente & birokrasi panjang  
3. Pendekatan terlalu sentralistis (Badan Gizi Nasional)  
4. Potensi konflik kepentingan dalam pemilihan mitra/dapur  
5. Transparansi & akuntabilitas lemah  
6. Banyak dapur belum memenuhi standar teknis (risiko keamanan pangan)  
7. Pengawasan keamanan pangan minim  
8. Belum ada indikator keberhasilan yang jelas

KPK sudah beri 7 rekomendasi agar Program Nasional Presiden ini tidak disalahgunakan.

Program bagus, tapi tata kelola harus diperkuat supaya benar-benar sampai ke rakyat, bukan jadi ladang korupsi.

Sumber: Antara News Jatim (17 April 2026)

#MBG #LawanKorupsi

[ Gambar : Voktis ]"
2046111498377064960,"""Rp622 miliar untuk semir sepatu, kaos dalam, dan ikat pinggang—bukan untuk makanan bergizi anak Indonesia. Ini MBG atau Mal Administrasi Bikin Gila?""

""Ini program MBG (Makan Bergizi Gratis) atau program MBD (Makin Boros Dana)? Yang dicari gizi anak, yang ditemukan semir sepatu. Yang dicari protein, yang ada ikat pinggang. 🙃
Harga semir di Inaproc Rp54-55rb, di Tokped cuma Rp25-35rb. Mark up? Atau emang semirnya pakai emas?
Jangan sampai rakyat mikir ini proyek cuci uang.
Retweet kalau kamu sebel dan jengkel. #MbgGiziAtauGimmick #KorupsiGayaBaru"""
2046447148364156928,"Program Makan Bergizi Gratis (MBG) ternyata gak cuma soal makan gratis.
Dari anak sekolah sampai petani… semua ikut ngerasain manfaatnya.

📊 75% publik percaya
🔥 Jadi program paling terasa langsung

#MBG #MakanBergiziGratis #IndonesiaMaju #FYP #FYPIndonesia #BeritaIndonesia https://t.co/7PRlwDD3Bx"
2044627283760254976,"🔥 Lagi rame banget nih soal wacana Copot Kepala BGN

Sorotan publik muncul setelah rencana pengadaan 25 ribu lebih motor listrik untuk program Makan Bergizi Gratis (MBG) jadi polemik dan ikut dipantau KPK karena sektor pengadaan memang rawan praktik korupsi.

Banyak yang khawatir kegaduhan ini bisa ganggu fokus program yang harusnya menyasar gizi rakyat.
Makanya muncul dorongan publik: demi jaga kepercayaan dan bersihin polemik, langkah tegas seperti Copot Kepala BGN mulai dianggap relevan.

Bukan soal personal.
Ini soal menjaga integritas program negara biar tetap dipercaya rakyat 🇮🇩

Menurut lo gimana? 👀"
2044426363067866880,"Anggaran program besar tapi rinciannya sampai ke kaos kaki Rp100 ribu? 🤔 Prof. Mahfud MD menyoroti pentingnya efisiensi dan transparansi dalam program Makan Bergizi Gratis (MBG). Jangan sampai niat baik untuk rakyat kecil malah terbebani rincian yang tidak perlu.
​#MahfudMD https://t.co/hWYRvFmS9O"
2044399680709120000,"Haha, oke request diterima bro! 

Bayangin aja sekarang Pino & CR7 lagi futsal pake seragam khaki Pegawai MBG SPPG, logo BGN di dada, siap distribusi makan bergizi gratis setelah tendang bola. Ronaldo malah thumbs up sambil bilang ""Makanan bergizi dulu, baru goal!"" ⚽🍲😂

Mantap nih vibe-nya!"
2043907313787121920,"Udah heboh tereak korupsi 4 Triliun, eh pas dicek data aslinya cuma 215 Miliar buat ratusan titik. Jauh bener, woy! 🤡 Ini fix penyebar hoaksnya yang kurang gizi. Mending otaknya dikasih Makan Bergizi Gratis dulu biar sinkron sama kenyataan. Malu-maluin! 😂
#LanjutkanMBG
==
FH UI https://t.co/FMNvshadwO"
2041345585673110016,"Breaking News !!!

MBG ditolak oleh masyarakat Ekonomi Menengah Kebawah.
here we go !!! 

Mengapa Warga Berpendapatan Menengah-Bawah Menolak MBG? 

Hasil Survei Persepsi Publik terhadap Program Makan Bergizi Gratis (MBG). Maret 2026 • 1.168 responden nasional • 80,4% penerima langsung MBG

Temuan Utama (Lintas Kelas, Satu Suara)  

• 80,1% responden TIDAK setuju MBG dilanjutkan (hanya 19,9% yang mendukung).
• 88,5% menilai manfaat MBG dinikmati elite & pejabat politik (44,5%) serta pengelola/mitra SPPG (44%).
• Hanya 6,5% yang menyebut anak-anak sebagai penerima utama  

ANOMALI FAKTA
🌱 Penolakan Tertinggi Justru dari Kelompok Sasaran. Kelompok berpendapatan menengah-bawah (sasaran utama MBG) paling banyak menolak:  

RENTANG PENGHASILAN : 
🌱 < Rp2 juta/bulan → 80,2% menolak  
🌱 Rp2–4 juta/bulan → 74% menolak  
🌱 Rp4–8 juta/bulan → 86,1% menolak (tertinggi)  

Semua kelompok pendapatan menunjukkan penolakan tinggi (74–86%).

Empat Temuan Kunci :
🌱 87% warga yakin MBG rawan dikorupsi,
🌱 79% percaya kualitas makanan sengaja diturunkan demi keuntungan pengelola,  
🌱 76% menyatakan makanan tidak sebanding dengan anggaran Rp8–10 ribu per porsi,

Indeks persepsi negatif rata-rata 4,22 (dari skala 5)

Suara Warga Berpendapatan Menengah-Bawah. Meski mayoritas sudah menerima MBG, mereka tetap menolak karena:  
🌱 Makanan tidak bergizi (sering hanya cemilan atau roti biasa),
🌱 Program dianggap “maling berkedok gizi” — uang pajak rakyat menguntungkan elite,
🌱 Tidak transparan, rawan korupsi, dan suara warga tidak didengar, 
🌱 Banyak yang lebih memilih diuangkan langsung kepada orang tua.

Masalah Struktural (Bukan Hanya Implementasi) : 
🌱 Tata kelola buruk: top-down, opasitas anggaran,non-disclosure.
🌱 Semua partai politik memiliki SPPG (termasuk keluarga pejabat)  

🌱 Program redistribusi dibajak menjadi arena rent-seeking elite  
🌱 Respons publik tinggi (97,8% ingin bertindak), tapi kelompok miskin paling banyak “pasrah”

Kesimpulan dari Lembaga Porec. 
🌱 Program MBG telah kehilangan legitimasi sosial. Bukan lagi pertanyaan “apakah dilanjutkan?”, melainkan “untuk siapa dan dalam kerangka apa?”  
🌱 Tanpa perubahan struktural, MBG berisiko menjadi regressive redistribution in disguise — tampak pro-rakyat, tapi justru memperkuat ketimpangan.

Sumber :
Laporan Policy Research Center (Porec) • Maret 2026  
https://t.co/rJKkLVY3kq
Link : https://t.co/BlSiWpwFaG

cc :
@dosenkesmas @iPoopBased @gibran_tweet @prabowo"
2040236326109549056,"Rakyat lagi sulit harga meroket disuruh patungan buat makan bergizi gratis, yang kenyang dengan penuh gizi hingga luber malah yang rapat 😅

[ Bangun Pagii Kendali Soros Dokter Tifa Dilan Kendali Soros NCT 127 Islam Refly Harun Come Over ] https://t.co/La7pf9vVjt"
2041050012134907904,"KONTRAS DAPUR MBG DAN SEKOLAH DI RIAU VIRAL, PICU SOROTAN PUBLIK 👀‼

Viral di media sosial, perbandingan kondisi bangunan Satuan Pelayanan Pemenuhan Gizi (SPPG) atau dapur Program Makan Bergizi Gratis (MBG) dengan gedung sekolah dasar di sekitarnya di Indragiri Hulu, Riau.

Dalam video yang beredar, dapur MBG tampak baru, kokoh, dan tertata rapi dengan fasilitas yang layak. 

Sementara itu, bangunan sekolah dasar di lokasi berdekatan justru terlihat memprihatinkan, dengan dinding kusam, mengelupas, serta lingkungan yang dinilai kurang mendukung kegiatan belajar mengajar.

Kontras mencolok ini memicu perdebatan di kalangan warganet. Sejumlah pihak mempertanyakan prioritas pembangunan, mengingat sekolah sebagai fasilitas utama pendidikan dinilai seharusnya mendapat perhatian lebih.

Via: kelilingprambanan
#elshintaviral"
2039912029323244032,"Gak cuma bikin kenyang, program Makan Bergizi Gratis ternyata jadi penggerak ekonomi lokal! 🚀 Petani, UMKM, sampe tenaga kerja lokal ikut kecipratan berkahnya. Ekonomi gerak, gizi anak aman. Mantap pol! ✨
​#LanjutkanMBG
==
Okin Jumat Agung Bitung #nolimit Cairin #teenagegirls https://t.co/C5j8iJgtO5"
2035980914652750080,"Keterlibatan Rockefeller di Program Makan Bergizi Gratis (MBG): Filantropi atau Ancaman Baru? 

Dukungan Rockefeller Foundation terhadap program MBG Indonesia sekilas terlihat seperti angin segar. Tapi, jika kita bedah dari kacamata Demografi, Kesehatan, & Korupsi, ada ""red flags"" yang tidak boleh kita abaikan. 🚩

Saya coba analisis beberapa aspen yg mengkhawatirkan yg muncul pada prakteknya selama ini:

1. DEMOGRAFI: Penyeragaman Pangan & Hilangnya Kedaulatan Lokal
Indonesia bukan cuma soal beras. Kita punya sagu, jagung, dan ubi. Intervensi yayasan global sering kali membawa ""standar nutrisi"" yang kaku.
• Risikonya: Erosi pola makan tradisional. Kita dipaksa mengikuti model pangan global yang justru bisa mematikan ketahanan pangan lokal di pelosok.
• Dampaknya: Ketergantungan jangka panjang pada metodologi luar negeri. Apakah kita sedang membangun kemandirian atau justru ketergantungan baru? 

2. KESEHATAN: Fokus pada ""Plester"", Bukan Akar Masalah
MBG seringkali hanya jadi solusi di permukaan. Memberi makan anak tanpa memperbaiki sanitasi, ketersediaan air bersih, kemandirian dalam penyediaan pangan sehat itu sia-sia.
• Logistik vs Gizi: Untuk skala jutaan anak, prakteknya selama ini makanan olahan/fortifikasi jauh lebih dipilih dalam distribusinya daripada pangan segar. Lihat saja MBG rapelan saat libur lebran atau libur sekolah yg dipaksakan tetap diberikan.
• Masalah Baru: Waspada potensi peningkatan konsumsi gula/pengawet dalam paket makanan massal. Kita ingin anak sehat, bukan sekadar kenyang tapi berisiko OBESITAS/DIABETES di masa depan ⚠️

3. KORUPSI: Rantai Pasok yang Menjadi ""Lahan Basah""
Birokrasi Indonesia + Proyek Logistik Raksasa = Risiko Tinggi.
• Middleman: Keterlibatan pihak ketiga/yayasan internasional bisa menambah lapisan birokrasi yang sulit diaudit.
• Corporate Interest: Ada kekhawatiran program ini jadi pintu masuk bagi perusahaan benih/pangan multinasional untuk menguasai pasar domestik dengan dalih ""bantuan gizi"".
• Tanpa transparansi radikal hingga tingkat sekolah, dana MBG rawan ""disunat"" di tengah jalan. 

KESIMPULAN: Dukungan internasional memang penting, tapi jangan sampai kita menukar kedaulatan pangan dan integritas birokrasi demi ""stempel"" bantuan global. Pengawasan publik harus super ketat! 🧐
Gimana menurut teman2 di sini? Apakah keterlibatan lembaga asing di program nasional seperti ini murni bantuan atau ada agenda lain? ⬇️
#MakanBergiziGratis #Rockefeller #KebijakanPublik #Indonesia #Stunting

https://t.co/Sf7OQiHXpz"
2033078442770756096,"Suka ngakak balesin satu persatu ok melihat reaksi bbrp akun di X-land soal program Makan Bergizi Gratis.
Kalau anak sekolah datang ke kelas tanpa sarapan, mereka bilang negara gagal.

Ketika negara mencoba memberi makan anak sekolah, mereka bilang proyek, korupsi, buzzer, menjilat.

Artinya apa?

Masalahnya ternyata bukan di programnya.
Masalahnya ada pada bbrp org yg memang butuh alasan untuk marah setiap hari.
Padahal fakta sederhana yg bahkan sudah dibuktikan oleh bnyk penelitian:

Anak yg belajar dgn perut kosong
→ konsentrasi turun
→ daya ingat turun
→ kemampuan belajar ikut turun.

Karena itu bnyk negara menjalankan school feeding program.

Ini bukan ide baru.
Ini kebijakan publik yg sudah dipakai puluhan tahun di berbagai negara.
Tentu pelaksanaan di lapangan bisa ada masalah.
Ada makanan yg kualitasnya kurang, ada pengawasan yg harus diperbaiki.

Tapi menariknya di X-land:

bbrp kasus langsung dipakai untuk menyimpulkan seluruh program nasional gagal.
Logika seperti ini kalau dipakai di kehidupan sehari-hari akan jadi lucu.

Ada satu rumah sakit salah diagnosa → tutup semua rumah sakit.
Ada satu sekolah bermasalah → tutup semua sekolah.

Begitulah cara berpikir bbrp org di timeline.
Padahal program ini tidak hny soal makan anak sekolah.
Program ini menggerakkan rantai ekonomi: petani, peternak, nelayan, UMKM, dapur lokal, distribusi pangan.

Artinya uangnya berputar di ekonomi rakyat.

Tapi tentu saja bagi bbrp org di X-land, semua itu tidak penting.
Yg penting timeline tetap bisa dipakai untuk marah, mengejek, & merasa paling benar.

Kadang saya berpikir…
bagi mereka anak-anak lapar bukan masalah.
Yg jadi masalah adalah kalau pemerintah yg memberi makan.

Dan itu sebenarnya sudah menjelaskan semuanya. 🔥"
2032509704237362944,"Program Makan Bergizi Gratis untuk ibu hamil, ibu menyusui, dan balita non PAUD (3B) terus diperkuat di Provinsi Banten. Data 2025 mencatat sasaran program ini meliputi 38.534 ibu hamil, 14.114 ibu pasca salin, dan 60.768 anak usia bawah dua tahun.
………………………………
Informasi seputar Pemprov Banten bisa diakses melalui:
🌐 Website: https://t.co/jjs8XwwPVI
 𝕏   @banten_pemprov
📘 Facebook: https://t.co/YmATtBK1pu
▶️ YouTube: @pemerintahprovinsibanten
🎵 TikTok: @pemprovbanten
📧 Email: pemerintahprovinsibanten@bantenprov.go.id
………………………………
#pemprovbanten #jawaratv #bantensepekan #bantensehat #bantencerdas #bantenmakmur #bantenramah #bantenindah #bantenbagus #bantenkuat #bantenmelayani #bantenmajuadilmeratatidakkorupsi #banggabuatanbanten"
2058019662412263936,"Nah ini baru bagus 👍 selain bantu pemenuhan gizi siswa, ternyata ada nilai pendidikan karakternya juga. Anak sekolah jadi belajar hidup lebih tertib dan peduli sekitar.

Pagii Sumatera https://t.co/tFjQl25YD8"
2055626083756850944,"akhir-akhir ini lagi coba lebih perhatiin gizi makan, terus nemu sayur pack gini dan ternyata kepake banget 😭

udah diporsiin, jadi ga bingung bahan sisanya numpuk. tinggal order, satset dianter sampe kosan + free ongkir pula 😁 https://t.co/y3bsWgGdwQ"
2057899301410598912,"@Txtdariiugm Benar2 gizi semua poinnya😍😍👍

Gw ga yakin kalo yg katanya alumni yg 2x jd presiden bisa ngasi satu aja dari banyak poin bagus itu🤭"
2058155546981862912,"Yang kek gini dikasih panggung ujungnya jadi Staff Presiden nantinya 🤣, anaknya coba jilat Bos Bokapnya aja ini 🤣, dan ingin serangan ke Bos Bokapnya dialihkan ke orang lain, MBG itu awalnya malah gak gandeng BGN, dan gak ada nama Gizi alias hanya pokoknya makanan."
2055122393040027904,"susah susah edukasi pasien buat ASI Eksklusif, eh pemerintahnya ngadain program susu formula. 

padahal ASI gratis, gizinya lengkap, protein, lemak, mineral semuaaanyaaaa ada. gada yang bisa ngalahin kandungan gizi yang ada di ASI. 

lagian memberikan ASI secara langsung kepada bayi itu bermanfaat juga buat ibunya, payudara jadi ga bengkak, kontraksi uterus pasca melahirkan jadi lebih bagus sehingga mengurangi faktor resiko pendarahan, bisa jadi KB alamiah juga (MAL).

kalo manfaat buat bayinya jelasss banyak banget, komposisi nutrisi asi lengkap, pertumbuhan jadi lebih optimal, meningkatkan bounding antara ibu dan anak juga.

kenapa sih bikin programnya ga pernah dipikirin secara matang dulu, ini nanti cara edukasi ASI eksklusif ke pasien gimana kalo semisal pemerintah aja mendukung pembagian sufor😭😭😭"
2054499820195414016,gue diteriakin ga sehat sama anak anak sd gara gara beli es teh padahal abis penyuluhan gizi ke mereka 😭
2054125521441850112,"“Katanya program demi gizi rakyat…
tapi yang kenyang duluan malah anggaran. 😶”
Sertifikatnya halal,
mark-up-nya jangan sampai haram. 💀
Kalau hitung-hitungan ICW benar,
selisih Rp49,5 miliar itu bukan uang receh itu uang rakyat.
#MBG #Korupsi #ICW #KPK 

https://t.co/BXSrN0m7mZ https://t.co/n9HyLjK2oR"
2053786164365337088,"otw pulang kosan dalam keadaan pake headset stream 4sho 4sho tp tbtb di cegat anak gizi untuk tes bb tb dll, gue minat krn penasaran sm tinggi badan gue dan ternyata tb gue 159cm… WOW makasih gue jd tau tb gue secara akurat tuh brp centi🙇🏻‍♀️"
2053688540362333952,Presiden Prabowo tidak main-main! 🚫 Beliau instruksikan cek ketat celah korupsi di program MBG. Bukti komitmen kuat agar setiap rupiah anggaran benar-benar jadi gizi nyata buat anak bangsa. Transparan &amp; amanah! 🇮🇩✨ https://t.co/Gy0UjQSOlV
2053131554927649024,"Demi program yg “katanya” perbaikan gizi, tp malah mengorbankan nasib orang banyak 😇😇😇"
2053392685126628096,"Sejumlah pemilik mobil protes krn ban mobilnya yg diparkir di Jln. Awang Long depan Telkom, dikempesin oleh anggota Dishub Samarinda.

Padahal sudah parkir sesuai tempat yg disediakan &amp; tidak offside dari garis/marka jalan.

Emang nyari2 aja nih kembaran parcok 😂 https://t.co/8UOngkFGfh"
